,ID,SW_ENTROPY,SW_TIME,SW4_ENTROPY,SW4_TIME,B2_ENTROPY,B2_TIME,B4_ENTROPY,B4_TIME,KH_ENTROPY,KH_TIME,KH4_ENTROPY,KH4_TIME,COMPRESSION_TIME,HANDLING_TIME,SIZE,COMPRESSED_SIZE,COMPRESSION_RATIO,COMPRESSION_FACTOR,SPACE_SAVINGS,COMPRESSION_GAIN
1903,1904,22300,4459,83361,4469,21764,24076,391795200,28304,22300,5280,89200,8286,39806,118155,4096,1075,3.810232558139535,0.262451171875,0.737548828125,74.75572299518316
1904,1905,22201,4178,83598,4318,22025,20048,394950000,32582,22201,4729,88804,4448,48944,124397,4096,1901,2.154655444502893,0.464111328125,0.535888671875,130.27095427048476
1905,1906,22914,4739,85082,4759,21600,24818,370400000,28314,22914,5240,91656,4950,58742,134196,4096,1342,3.052160953800298,0.32763671875,0.67236328125,89.61779227984395
1906,1907,24428,4278,90691,4318,21849,20068,392862800,32532,24428,4869,97712,4489,49985,123395,4096,2197,1.8643604915794265,0.536376953125,0.463623046875,160.53474912588368
1907,1908,23987,4358,89859,4439,21936,59433,393913600,33234,23987,4999,95948,4609,45316,159334,4096,1384,2.959537572254335,0.337890625,0.662109375,92.16309290609577
1908,1909,19519,5561,71478,5771,16800,24898,336000000,28314,19519,6282,78076,6141,50856,131169,4096,1150,3.5617391304347827,0.28076171875,0.71923828125,78.72472586190408
1909,1910,20787,5139,77628,5340,21369,20068,363752961,32592,20787,5791,83148,5431,73019,150426,4096,1785,2.2946778711484592,0.43579101562500006,0.564208984375,120.39598637143354
1910,1911,18849,9809,66593,6061,16400,20068,328000000,28805,18849,10160,75396,6172,89941,173821,4096,1119,3.6604110813226094,0.273193359375,0.726806640625,77.06680898753679
1911,1912,22210,4188,82571,4339,20000,20078,391496944,32673,22210,4849,88840,4529,48623,122303,4096,1739,2.3553766532489937,0.424560546875,0.575439453125,116.72688671817144
1912,1913,22220,4208,82878,4308,20000,24848,391496944,28324,22220,4799,88880,4368,49895,123666,4096,1384,2.959537572254335,0.337890625,0.662109375,92.16309290609577
