,ID,SW_ENTROPY,SW_TIME,SW4_ENTROPY,SW4_TIME,B2_ENTROPY,B2_TIME,B4_ENTROPY,B4_TIME,KH_ENTROPY,KH_TIME,KH4_ENTROPY,KH4_TIME,COMPRESSION_TIME,HANDLING_TIME,SIZE,COMPRESSED_SIZE,COMPRESSION_RATIO,COMPRESSION_FACTOR,SPACE_SAVINGS,COMPRESSION_GAIN
30,31,34151,4208,131883,4158,20000,20767,400000000,33761,34151,5349,136604,5470,1673687,1753300,4096,4408,0.9292196007259528,1.076171875,-0.076171875,-1362.2088162252303
31,32,34318,4698,131893,4197,20000,20076,400000000,34461,34318,5349,137272,4969,1757146,1837160,4096,4416,0.927536231884058,1.078125,-0.078125,-1329.3731972673447
32,33,34085,4298,131765,4198,20000,24103,400000000,29924,34085,5210,136340,4789,1724228,1802328,4096,4416,0.927536231884058,1.078125,-0.078125,-1329.3731972673447
33,34,34258,4157,132009,4168,20000,24083,400000000,30044,34258,5270,137032,4699,1732622,1810512,4096,4416,0.927536231884058,1.078125,-0.078125,-1329.3731972673447
34,35,34143,4178,131910,4168,20000,23883,400000000,30064,34143,5420,136572,4929,1683615,1761795,4096,4416,0.927536231884058,1.078125,-0.078125,-1329.3731972673447
35,36,34178,4177,131853,8054,20000,20738,400000000,29583,34178,5380,136712,8435,1716033,1797930,4096,4408,0.9292196007259528,1.076171875,-0.076171875,-1362.2088162252303
36,37,34244,4158,131821,4157,20000,24064,400000000,53646,34244,5380,136976,4969,1685709,1789214,4096,4408,0.9292196007259528,1.076171875,-0.076171875,-1362.2088162252303
37,38,34131,4168,131885,4157,20000,20066,400000000,33740,34131,5350,136524,4919,1756065,1833924,4096,4408,0.9292196007259528,1.076171875,-0.076171875,-1362.2088162252303
38,39,34195,4157,131867,4168,20000,24694,400000000,30144,34195,5169,136780,5390,1750935,1830307,4096,4408,0.9292196007259528,1.076171875,-0.076171875,-1362.2088162252303
39,40,34303,8295,131915,4168,20000,20076,400000000,30004,34303,9026,137212,4858,1769017,1850795,4096,4408,0.9292196007259528,1.076171875,-0.076171875,-1362.2088162252303
40,41,34235,4177,131846,4929,20000,30455,400000000,30144,34235,5389,136940,4948,1704783,1790617,4096,4408,0.9292196007259528,1.076171875,-0.076171875,-1362.2088162252303
41,42,34238,4147,131800,4177,20000,20768,400000000,33440,34238,5410,136952,4939,4142538,4222161,4096,4408,0.9292196007259528,1.076171875,-0.076171875,-1362.2088162252303
42,43,34344,5460,131915,5449,20000,27038,400000000,44069,34344,7002,137376,6542,1888822,1990505,4096,4408,0.9292196007259528,1.076171875,-0.076171875,-1362.2088162252303
43,44,34280,4228,131987,4147,20000,20065,400000000,33880,34280,5199,137120,4819,1711054,1789435,4096,4416,0.927536231884058,1.078125,-0.078125,-1329.3731972673447
44,45,34261,4198,132041,8134,20000,20066,400000000,31496,34261,5220,137044,8626,1773586,1856705,4096,4408,0.9292196007259528,1.076171875,-0.076171875,-1362.2088162252303
45,46,34318,4699,132058,4147,20000,24213,400000000,29784,34318,5680,137272,4959,1723717,1803370,4096,4408,0.9292196007259528,1.076171875,-0.076171875,-1362.2088162252303
46,47,34262,4128,131884,4458,20000,24294,400000000,29974,34262,5319,137048,5209,1712587,1791198,4096,4416,0.927536231884058,1.078125,-0.078125,-1329.3731972673447
47,48,34186,4268,131826,4168,20000,20787,400000000,33611,34186,5219,136744,4838,1774909,1854110,4096,4416,0.927536231884058,1.078125,-0.078125,-1329.3731972673447
48,49,34205,4188,131999,4168,20000,20066,400000000,33951,34205,5310,136820,4879,1701577,1779977,4096,4416,0.927536231884058,1.078125,-0.078125,-1329.3731972673447
49,50,34377,4669,131995,4137,20000,24453,400000000,30414,34377,5350,137508,4759,1822333,1902006,4096,4416,0.927536231884058,1.078125,-0.078125,-1329.3731972673447
50,51,34242,4117,131879,4148,20000,20767,400000000,33410,34242,5359,136968,4919,1698993,1777403,4096,4408,0.9292196007259528,1.076171875,-0.076171875,-1362.2088162252303
51,52,34170,4178,131858,4148,20000,24063,400000000,29994,34170,5310,136680,4859,1761204,1839164,4096,4416,0.927536231884058,1.078125,-0.078125,-1329.3731972673447
